lh_gm_vol_0,lh_gm_vol_1,lh_gm_vol_2,lh_gm_vol_3,lh_gm_vol_4,lh_gm_vol_5,lh_gm_vol_6,lh_gm_vol_7,lh_gm_vol_8,lh_gm_vol_9,lh_gm_vol_10,lh_gm_vol_11,lh_gm_vol_12,lh_gm_vol_13,lh_gm_vol_14,lh_gm_vol_15,lh_gm_vol_16,lh_gm_vol_17,lh_gm_vol_18,lh_gm_vol_19,lh_gm_vol_20,lh_gm_vol_21,lh_gm_vol_22,lh_gm_vol_23,lh_gm_vol_24,lh_gm_vol_25,lh_gm_vol_26,lh_gm_vol_27,lh_gm_vol_28,lh_gm_vol_29,lh_gm_vol_30,lh_gm_vol_31,lh_gm_vol_32,lh_gm_vol_33,rh_gm_vol_0,rh_gm_vol_1,rh_gm_vol_2,rh_gm_vol_3,rh_gm_vol_4,rh_gm_vol_5,rh_gm_vol_6,rh_gm_vol_7,rh_gm_vol_8,rh_gm_vol_9,rh_gm_vol_10,rh_gm_vol_11,rh_gm_vol_12,rh_gm_vol_13,rh_gm_vol_14,rh_gm_vol_15,rh_gm_vol_16,rh_gm_vol_17,rh_gm_vol_18,rh_gm_vol_19,rh_gm_vol_20,rh_gm_vol_21,rh_gm_vol_22,rh_gm_vol_23,rh_gm_vol_24,rh_gm_vol_25,rh_gm_vol_26,rh_gm_vol_27,rh_gm_vol_28,rh_gm_vol_29,rh_gm_vol_30,rh_gm_vol_31,rh_gm_vol_32,rh_gm_vol_33,volume_paths
3144,3170,9959,3480,1890,12630,14207,13987,3054,13889,9356,6967,7836,13738,1967,4547,6332,2723,4164,2720,13741,3416,17119,11903,3612,20647,25989,14427,15652,12355,764,2307,1482,8234,2641,3321,8070,4086,1416,12438,15908,13749,3322,12545,8958,7252,7137,15404,2117,4747,5426,2944,5088,3089,13959,4229,19385,13318,2948,21781,24406,14143,15305,12987,1142,2327,1406,9303,/data/users2/kwang26/aibm_hcp_normalized/180937_3T_T1w_MPR1.nii.gz
2454,2081,8147,3066,1999,13950,14468,15165,2232,12045,7732,7329,5438,12105,2544,2692,4683,2114,3387,2937,12190,4007,14672,9700,3093,17778,22922,12342,13884,13224,973,2272,1169,6301,2570,2252,6222,3243,1810,13017,20882,13548,1980,11757,8058,7601,6189,13647,2855,4027,3381,3117,4377,3013,11583,3650,13999,8790,1703,22063,24412,15962,13478,9514,1270,2365,1044,6742,/data/users2/kwang26/aibm_hcp_normalized/155231_3T_T1w_MPR1.nii.gz
3047,2085,7249,3209,1947,12238,14991,14036,2543,13243,9214,8225,7030,12716,2462,3610,5347,2155,4542,3260,13258,3649,15757,12011,3562,18560,26626,14666,13948,11116,1028,2403,1405,7359,3087,2937,6971,4269,2209,11202,19085,12483,2404,12576,9243,8197,6074,14430,2166,5585,5767,3177,4743,2927,12263,4723,16003,11180,2661,18878,25153,13813,14730,11547,1149,2801,1207,8593,/data/users2/kwang26/aibm_hcp_normalized/436239_3T_T1w_MPR1.nii.gz
2781,1938,4828,3216,2181,10326,12611,11636,2164,11566,7413,8489,4938,10623,1882,4987,6802,2227,3865,2717,11002,2974,13671,9366,2546,15375,22268,10798,11350,14396,534,2039,1229,6752,2853,2708,7853,2882,1572,9469,17369,9848,2215,12827,7093,7293,5953,14265,1871,4750,4309,2707,4417,2999,10280,3497,13726,8892,2543,16084,23454,10695,10807,9218,1083,2013,1106,6774,/data/users2/kwang26/aibm_hcp_normalized/139637_3T_T1w_MPR1.nii.gz
2658,2776,7573,2890,1417,8640,11651,9615,2334,9283,7684,7582,5630,9819,1991,3470,4764,2058,2661,2699,9373,3264,12820,9968,2856,13391,20733,10792,12821,12603,713,1771,1358,6585,2256,2681,7252,3077,1260,10108,14298,9591,2945,13318,7984,6412,5296,12066,1711,3537,3363,2700,3313,2791,9603,3576,13125,9842,2456,16065,20666,11419,11980,10582,1109,1946,756,6899,/data/users2/kwang26/aibm_hcp_normalized/134425_3T_T1w_MPR1.nii.gz
2339,1811,6324,2610,1466,9517,12013,9704,2188,10807,7708,5779,6175,10676,2589,3177,4032,2369,3728,2127,9193,3066,13511,8195,2962,16049,22538,10813,11538,8918,802,2452,1113,6788,2353,2354,7386,2620,1136,9303,15238,10504,2013,10702,6997,5471,6360,10864,2309,3807,3611,2236,4012,2206,9953,3354,13793,8655,1802,16382,21511,11575,10589,9159,958,2249,834,6638,/data/users2/kwang26/aibm_hcp_normalized/182032_3T_T1w_MPR1.nii.gz
2654,1869,7473,2576,1436,11395,14660,12976,2950,9217,8003,5988,5594,11040,2798,3942,3741,2480,3376,1964,9956,3518,14462,10795,3229,17437,24041,14499,11263,12204,828,2301,958,7451,3046,1296,6027,3199,1369,10062,16259,11725,2403,8992,7874,6134,5397,13767,2195,4490,3418,2982,4158,2730,9180,3269,14777,11381,2143,18542,27203,13817,12362,11852,1066,1973,1192,7230,/data/users2/kwang26/aibm_hcp_normalized/566454_3T_T1w_MPR1.nii.gz
2139,1855,5559,3513,1341,8743,12079,10274,1987,9918,7072,4945,5097,10046,1836,3679,4228,2117,3136,2102,9418,2716,13384,8395,3680,15856,20795,11373,11488,9892,775,1850,1044,6314,2261,2727,5077,2850,1198,8547,15537,10441,1784,12177,7434,6921,4881,11001,1654,3395,3325,2725,2635,2086,9524,3161,13773,8538,2390,16185,23144,10653,10893,8887,1171,2255,1017,6081,/data/users2/kwang26/aibm_hcp_normalized/680250_3T_T1w_MPR1.nii.gz
3182,3241,8291,3461,2179,12805,13645,12341,3073,12967,9192,7971,6276,12127,2546,3614,6467,2421,4653,2677,11557,4588,14388,12649,3057,18850,25673,16956,14773,13636,738,2514,1196,6985,2855,1824,7538,3856,1802,11332,16287,13411,2678,11830,8697,7628,6476,14338,2265,4866,5064,2913,4665,2690,10778,4237,14560,13510,2169,19783,26863,16840,14361,13275,1103,2353,1067,7959,/data/users2/kwang26/aibm_hcp_normalized/133019_3T_T1w_MPR1.nii.gz
1832,1426,5955,3046,1640,8865,9026,10465,1985,10879,6682,6715,4463,9559,1975,3229,5626,2011,2911,2311,9243,2371,12690,7471,1893,15346,22411,10127,10495,9496,846,2194,1127,5908,2284,1703,5385,2985,1125,8266,12474,11805,2176,9598,6387,6700,4578,9895,1503,3413,3372,2701,3510,2987,8955,2642,12719,8702,2167,16919,20040,12086,10974,8586,1120,1851,771,6464,/data/users2/kwang26/aibm_hcp_normalized/706040_3T_T1w_MPR1.nii.gz
1932,1939,7227,2778,1949,8575,10747,11396,1850,10373,7194,5589,5229,10282,2007,3245,5171,2157,2971,2082,8574,3460,13103,8109,2275,16692,24016,11065,12470,9296,984,2636,1389,5731,2189,2123,5754,2532,1536,10606,14056,9401,1992,9096,7746,5671,5056,11078,1740,4328,4048,2516,4319,2226,8131,3418,13662,7992,1803,17015,21725,11324,12170,9549,1002,1660,1223,5937,/data/users2/kwang26/aibm_hcp_normalized/255639_3T_T1w_MPR1.nii.gz
3103,3111,6525,3727,1568,11035,13055,12245,3118,12305,8686,7429,5782,12386,1892,5197,6062,2903,4493,3374,10724,3973,14688,12985,3443,21118,24637,14507,11958,13684,1230,2222,1222,6905,2699,2555,7227,4228,1820,11839,15471,12676,2885,12283,8927,9418,6503,13891,1829,5104,3873,3019,4758,3524,9641,3955,13483,14072,1595,21442,25840,13563,11653,13098,1020,2245,1045,6228,/data/users2/kwang26/aibm_hcp_normalized/519950_3T_T1w_MPR1.nii.gz
2968,1655,5458,3379,1931,8904,12096,11346,2740,11145,7010,7633,5538,10258,2297,4094,4909,2048,3980,2800,11556,3662,12315,9447,2243,16498,22018,12328,13160,12326,808,2552,1347,6911,2287,2533,5090,3501,1805,9426,14530,11242,2928,10855,6512,7606,6110,12040,1968,4171,3331,2937,4318,3068,12094,3398,13746,9870,2553,16420,20135,11288,12738,12004,1250,2476,1060,6893,/data/users2/kwang26/aibm_hcp_normalized/124422_3T_T1w_MPR1.nii.gz
2179,2172,6758,3859,1679,10377,10415,9642,2340,11048,7716,7283,5659,8319,2029,3293,4915,2266,2950,3086,9258,2738,14374,8982,2679,15295,22659,14618,10706,11424,709,2251,1604,6345,2344,2142,5815,4000,1149,9129,13825,10661,2501,12149,7346,7027,5333,11320,1931,3673,3808,2607,3898,3627,9091,2333,13226,10489,1843,16177,23180,13186,10653,9590,679,2130,847,7224,/data/users2/kwang26/aibm_hcp_normalized/500222_3T_T1w_MPR1.nii.gz
2490,3439,8498,3993,1746,11434,14647,12017,2398,12597,7181,8096,6624,13227,2094,4311,5123,2285,3882,3775,10400,3479,15207,12373,3382,22553,23379,15658,11581,12004,853,2212,1462,6571,2602,2968,7306,3526,1563,10412,19012,12483,2365,11072,7275,7568,6084,14986,2324,5879,4352,3258,5183,4112,9736,3365,14981,12489,3525,22790,24552,16623,10940,9180,1394,1963,1079,7001,/data/users2/kwang26/aibm_hcp_normalized/207628_3T_T1w_MPR1.nii.gz
3275,2303,6568,3532,1356,12030,15629,10483,2960,12636,9171,8167,6138,11192,2067,4343,5794,2221,4030,2936,9831,3650,16224,10109,3194,20110,23945,11714,14231,11428,747,1903,1485,7700,2031,2677,6782,3928,1347,11933,20893,11092,2605,14104,8232,7927,6201,13590,2041,4803,4184,3376,4785,3416,9974,3869,16805,10370,2030,20581,25224,12677,12624,10746,1186,1522,1188,8161,/data/users2/kwang26/aibm_hcp_normalized/200311_3T_T1w_MPR1.nii.gz
2290,1645,4197,3022,1411,8701,10119,9627,1901,8825,6625,6018,4611,9271,2547,3843,4541,2051,3296,2436,9139,3129,12284,9058,2679,14131,23774,11607,11323,11052,790,2236,1277,6198,2513,1584,4759,3194,1326,9337,13575,9621,2044,7943,7172,5924,4962,11145,2054,4148,3817,2671,4923,2291,8991,2883,12970,9405,1806,15705,21736,12066,11694,10402,731,2398,866,5871,/data/users2/kwang26/aibm_hcp_normalized/120515_3T_T1w_MPR1.nii.gz
3169,2447,9186,3572,1423,12723,12091,13956,2669,12057,10224,7553,5807,11851,2453,5029,6283,2717,4762,3145,13763,5126,18538,11802,3851,20025,27827,15724,13838,13590,756,2492,2063,9780,3296,2378,8550,4151,1207,11755,15885,13373,2763,14306,9057,7474,6774,12671,2651,5981,4188,3519,5651,3683,12465,5397,16999,13758,3523,21501,28186,15492,13749,12895,1375,2746,1359,9505,/data/users2/kwang26/aibm_hcp_normalized/233326_3T_T1w_MPR1.nii.gz
3610,2351,7772,3708,2020,11713,16908,12434,2949,13707,8840,8964,6140,15226,2526,3958,6376,2456,4315,3129,10470,3634,15315,12759,3908,18274,25689,14323,17513,12037,814,2707,1280,8027,2718,2547,8337,3369,1865,13477,20404,11672,3241,11909,8559,8351,6870,15471,2313,3822,6475,3473,4903,3369,11013,3503,15573,13618,2227,20365,24759,15932,15058,10493,1061,2504,1149,8531,/data/users2/kwang26/aibm_hcp_normalized/103111_3T_T1w_MPR1.nii.gz
3628,1876,6378,3550,1796,12698,12113,12016,2208,11727,7887,7315,6346,11454,2148,3105,5045,1985,4425,2795,10641,3748,13597,11036,2809,17636,25111,13978,13203,13532,655,2276,1896,7164,2388,2935,6703,3762,1512,12774,15600,11486,2333,10895,7755,7264,6305,13354,1761,4527,4153,2504,4095,2851,11863,4001,15182,11339,2139,18152,23241,13443,12606,12427,1045,1870,1104,8246,/data/users2/kwang26/aibm_hcp_normalized/705341_3T_T1w_MPR1.nii.gz
3648,1970,5865,3441,2193,14718,14970,12060,2765,11848,8600,6906,6858,11481,2606,3384,5782,2516,4070,2385,11454,4127,14584,11439,3153,17249,23619,15804,12239,11792,886,2540,1535,7278,2544,2583,7555,3426,1701,10492,18489,13923,2617,12962,8730,8156,5631,14518,2051,4811,4503,3286,4326,3236,9815,4288,14608,12914,2764,17010,24608,15317,12458,13188,961,2587,1186,7498,/data/users2/kwang26/aibm_hcp_normalized/191942_3T_T1w_MPR1.nii.gz
2460,3614,6327,3836,1460,11962,15000,11708,2740,10194,8495,8300,5859,12049,1921,3581,5260,2026,4411,3780,10477,3741,12898,10394,3414,18276,22000,13660,11633,9962,754,2189,1183,7037,3001,2537,6075,4565,1380,10625,16522,11536,2334,10123,8272,8652,5354,13227,2173,4587,4574,2834,4441,4682,9915,3653,14024,9996,2752,17996,22519,14940,11817,9821,966,2663,949,6648,/data/users2/kwang26/aibm_hcp_normalized/177342_3T_T1w_MPR1.nii.gz
3022,2314,10391,3362,1614,12542,14198,15047,2978,12774,9115,10323,6847,13596,2221,4515,5999,2437,3738,2773,10757,3086,15869,12880,4380,21738,27399,17463,14987,13896,1202,3587,1211,6154,2594,3052,8276,4120,1924,11672,19487,13953,2819,14212,8643,9756,6564,14641,2350,4558,5886,2779,5548,3588,13139,4117,17183,13116,3178,24752,26912,16883,14699,11722,1212,2079,1220,7319,/data/users2/kwang26/aibm_hcp_normalized/810439_3T_T1w_MPR1.nii.gz
2737,2301,7872,3502,1599,11746,10817,11530,2505,10966,8170,8332,5398,10149,2219,5074,5542,2485,2814,3203,9707,3803,15263,9578,3004,17616,23981,14424,13060,11576,597,2394,1467,7150,2106,2430,7116,3605,1622,11431,13489,9984,2897,11564,7912,6726,5686,11044,2211,4395,3896,2859,4101,3309,10381,2874,15295,11387,2233,19864,23332,15000,12920,12064,919,2463,1333,7253,/data/users2/kwang26/aibm_hcp_normalized/197651_3T_T1w_MPR1.nii.gz
3576,2763,7899,3357,2310,13570,14061,12528,2435,14493,8216,8335,6141,13135,2793,4148,5200,1865,3666,3132,11205,4210,16641,12025,3452,16763,24308,14739,14022,14540,836,2381,1504,7546,3202,2597,8674,3402,2151,12603,17242,15975,2649,13895,8844,8483,7017,15593,2242,4729,5367,2724,4833,3305,11200,3299,15540,12740,1669,17485,24616,15930,13302,14273,1003,2444,1470,7945,/data/users2/kwang26/aibm_hcp_normalized/910241_3T_T1w_MPR1.nii.gz
2368,2495,7249,3523,1790,9154,12198,12341,2358,10134,7122,8041,5557,11726,2956,3239,4827,1705,3176,3762,9668,3669,14918,10208,3091,14879,20446,14066,11387,10395,842,2286,1272,5950,2721,1551,6892,3328,1478,9374,17210,10333,2545,10877,7491,8134,5341,12599,2192,3305,4068,2675,4399,3680,9330,2831,15210,11654,2047,14851,22956,12338,12219,9765,1143,2712,1135,6628,/data/users2/kwang26/aibm_hcp_normalized/200917_3T_T1w_MPR1.nii.gz
2465,1389,4997,3464,1986,9431,9544,9244,1859,10895,6549,6251,4890,10490,1941,3096,4176,1715,3676,2528,8713,2492,12217,8955,2999,15318,20931,12259,11086,11088,769,1895,1131,5660,2913,2301,5076,3730,1486,9779,12030,8935,1950,11236,6903,6089,5306,11677,1665,3323,3111,1904,3927,3101,8745,2808,12791,9363,1991,14737,19554,11495,10167,10355,800,1716,973,7017,/data/users2/kwang26/aibm_hcp_normalized/116120_3T_T1w_MPR1.nii.gz
2373,2323,6693,3801,1808,9729,13147,9506,2016,11316,8012,6730,5839,12372,2063,3893,6151,2389,3166,3204,9004,3296,13208,10519,2289,15647,22313,12390,11990,10858,762,2559,1172,6515,2602,2303,7250,3364,1590,8835,16559,10470,2009,10484,7637,7190,4860,13408,1765,5008,5822,2546,4566,3294,9145,3311,13624,11441,2645,15082,22026,13878,10578,10109,903,2273,914,7188,/data/users2/kwang26/aibm_hcp_normalized/158843_3T_T1w_MPR1.nii.gz
2305,1405,7334,3057,1797,10656,14286,10688,2497,11426,8103,7755,5254,9803,2189,3749,6017,2089,4100,2978,11502,3115,13417,10221,2048,17595,24246,13820,11607,12819,625,2426,1378,7238,1943,2702,7310,3464,1588,10265,17620,11282,2539,13126,6927,7422,5503,10577,1971,5149,3997,2648,4725,2969,9939,3211,15246,10782,2370,17830,21381,13430,11577,9597,976,2380,964,7930,/data/users2/kwang26/aibm_hcp_normalized/339847_3T_T1w_MPR1.nii.gz
2048,1793,6335,3020,1626,9075,11960,10938,2097,12000,7819,6796,6223,8653,2012,3995,5139,1997,3982,2779,10112,3068,14544,9815,2536,14760,22834,13245,11671,10721,739,2075,1432,6509,2253,2229,6535,3053,1555,10133,16316,8954,2605,11448,7907,6807,5308,11727,1677,4453,3883,3151,4049,2885,9971,2955,14402,11079,2278,16863,22600,12869,11314,9975,872,2540,1128,6666,/data/users2/kwang26/aibm_hcp_normalized/835657_3T_T1w_MPR1.nii.gz
2255,1817,6007,2535,1447,10190,11444,10945,2653,12765,7983,6093,6371,8706,2226,3323,6075,2178,4799,2283,8663,2985,14425,10081,2552,16138,22141,12829,12549,9060,763,2401,1553,7141,2537,2807,6249,2936,1305,10152,15395,9680,2438,10135,7700,6570,5070,10344,1870,4507,4140,3064,6168,2456,7647,3641,13851,10412,2600,17588,20946,13077,13334,8558,1032,2289,1205,6939,/data/users2/kwang26/aibm_hcp_normalized/146331_3T_T1w_MPR1.nii.gz
2847,2082,8637,3094,1655,10796,12796,9258,2120,11598,7922,7811,7249,9489,2080,3845,4889,2147,3011,2543,11004,3570,15956,10059,3328,16755,22912,13100,12362,9866,1001,2083,1416,6963,2702,2984,8319,2879,1357,9416,16064,7322,2353,10644,8157,7531,6602,12612,2000,4407,3664,2843,3695,3219,10016,3757,15344,9735,2692,16721,23695,13948,12475,10462,1045,1866,1060,7102,/data/users2/kwang26/aibm_hcp_normalized/441939_3T_T1w_MPR1.nii.gz
2675,1923,6064,3197,1810,10564,12604,11903,2675,12480,7562,8431,6052,9967,2066,4058,5959,2111,3629,4067,10710,4170,13641,8059,3208,17997,21717,16292,12151,10833,839,2905,1322,6464,2570,3186,6209,2773,1717,9826,15830,10257,3546,9465,7149,10248,5711,14056,2106,4023,4496,2494,4644,3558,8884,4556,14296,13019,1538,19149,20984,14543,14135,9455,1165,2313,1007,7112,/data/users2/kwang26/aibm_hcp_normalized/887373_3T_T1w_MPR1.nii.gz
2568,2334,5987,3492,1780,10988,14691,14553,3206,10806,8262,8262,5487,12066,3042,3273,4363,2067,3133,3275,10324,3836,14566,10206,3143,17764,22518,13494,12525,10672,641,2031,1122,6628,2818,2440,6480,3570,1643,10273,16670,13551,3000,10611,8157,7899,5142,13848,2268,3965,3938,2513,3422,3333,9662,3594,13901,10386,2947,17880,21291,14410,12176,11026,1074,2128,902,6642,/data/users2/kwang26/aibm_hcp_normalized/106319_3T_T1w_MPR1.nii.gz
3241,2704,8379,4092,2236,11783,15829,13515,2908,13152,9189,9842,6730,14190,2857,4099,6447,2224,3916,3530,11569,4147,14551,12725,3803,19450,25015,15373,13170,13030,907,2191,1214,7757,3511,2428,8642,3970,2473,10910,16023,13349,2816,13733,9150,9300,6289,14090,2294,4608,5058,3162,4795,3719,10622,3355,14806,13698,2272,19019,26558,16158,14180,14545,1297,2226,979,8380,/data/users2/kwang26/aibm_hcp_normalized/318637_3T_T1w_MPR1.nii.gz
2313,1995,6925,2558,1792,9456,12682,9565,2143,11997,8154,7178,6235,11283,2262,3732,5289,2387,4562,2599,9923,3208,14744,9469,2610,14610,21262,13047,12389,9764,801,2742,988,7364,2088,1898,6941,3130,1846,10210,12924,10432,2432,14371,7767,6544,4932,11535,2004,3733,4761,2624,5482,3244,10825,3216,14949,10409,2538,14878,21022,11542,11175,10024,934,2652,1263,7122,/data/users2/kwang26/aibm_hcp_normalized/103818_3T_T1w_MPR1.nii.gz
2359,1879,7474,3408,1991,10658,10133,9707,1930,10839,7039,7515,4807,10277,2329,3284,4931,1954,3864,3063,9520,2833,12027,9208,3451,14869,24640,13337,11540,11808,678,2582,1080,6672,2269,2529,7576,3035,1728,10637,14992,9511,1878,10963,7002,7641,6520,12154,2330,3514,5249,2224,4600,2910,8109,3038,12913,10047,2244,15809,21078,14127,10330,9074,1190,2270,810,6946,/data/users2/kwang26/aibm_hcp_normalized/162026_3T_T1w_MPR1.nii.gz
3114,1464,5383,2832,1860,9788,12259,9971,2374,11061,8167,6635,5159,10827,2159,4064,4861,2008,3538,2839,9939,3284,13786,9714,2620,15251,23624,11632,11842,10357,699,2798,805,6234,2933,2090,4925,3350,1384,9232,14574,9813,2469,11005,7946,6676,6456,12343,2191,3416,4918,2587,4641,3777,9353,2908,13039,11418,1502,14951,21311,13639,11216,11027,1321,2219,776,7314,/data/users2/kwang26/aibm_hcp_normalized/167036_3T_T1w_MPR1.nii.gz
2443,2659,7327,3224,2224,14132,14642,11735,4289,13704,10164,6863,6768,12780,2459,3827,6655,2749,4844,2459,11934,3586,15573,13092,3923,18811,25852,16239,13627,12667,1046,2355,1420,8065,2657,2489,8960,3828,2131,11866,17939,12680,3086,12944,10944,8201,8068,14798,2302,5293,4078,3105,3774,2917,10803,4315,16154,13021,2554,18436,26806,15823,12700,12684,1265,2178,1501,8587,/data/users2/kwang26/aibm_hcp_normalized/193441_3T_T1w_MPR1.nii.gz
3401,2196,7920,3745,2121,12446,14245,12783,3192,14094,8874,8112,7092,11178,2495,3526,6747,2417,4832,2990,11261,3679,15781,11519,4075,19089,26148,14181,14206,11697,873,2337,1722,7997,3072,2689,5998,4063,1807,13381,18959,12522,2607,14417,9461,7827,5555,13812,2528,3908,6516,3078,6655,3859,10487,4269,16623,11200,3258,17638,28209,14530,14551,11435,1271,2062,1432,8276,/data/users2/kwang26/aibm_hcp_normalized/793465_3T_T1w_MPR1.nii.gz
2967,2658,7969,3775,2244,13212,16228,12874,3257,12644,8866,7550,6202,12543,2411,4341,4731,2853,3580,3125,11493,3942,14489,11775,4048,20856,23864,12744,12949,12677,995,2667,1293,6770,2637,2282,7206,4008,1776,10993,20448,11533,2855,14534,8235,10845,6271,13730,2696,5032,4056,3338,4160,4353,9631,3196,16202,12252,2883,20771,25852,13016,11994,11468,1104,3084,1078,7012,/data/users2/kwang26/aibm_hcp_normalized/108222_3T_T1w_MPR1.nii.gz
2417,1499,7168,2979,1599,11721,11057,8655,2826,12310,7761,7120,5331,9867,1973,3978,5363,2160,4126,2602,8377,3050,13750,9077,2604,16319,21098,12249,12786,11190,835,2363,1571,6589,2362,1778,6946,3210,1580,9333,15246,9788,1970,11162,7290,6347,5035,12058,1965,4788,3839,2617,3938,2894,8980,3431,15022,9497,2439,16088,21395,13477,11745,9741,770,1884,1049,7083,/data/users2/kwang26/aibm_hcp_normalized/217429_3T_T1w_MPR1.nii.gz
2296,2306,9146,4159,2369,11241,15707,13027,3049,13546,10485,7238,6341,12142,2777,4785,6515,2651,4894,3015,12633,4651,15227,12011,3825,19306,29217,15472,14138,14585,1061,2905,1916,8514,2832,2144,6869,4091,1361,10863,17506,14681,2525,13195,10536,6749,6765,15635,2263,5451,4688,3250,6361,3209,11094,3990,15050,12213,2274,20534,30965,15547,14902,13933,1076,2752,1259,8469,/data/users2/kwang26/aibm_hcp_normalized/156435_3T_T1w_MPR1.nii.gz
2235,2051,5375,3579,1772,12142,13775,9140,3137,9784,7583,7922,5774,9799,2206,3918,5111,2274,3612,3065,9010,3295,13104,10162,2952,17576,21632,13337,12191,11078,746,2506,1312,6704,2273,1702,5259,3875,1534,7935,14797,10010,2299,10760,7196,7952,5836,13353,1898,4127,4140,2373,4393,3123,9644,3336,14096,10425,2563,17810,23683,14789,11388,11913,1294,1895,845,7490,/data/users2/kwang26/aibm_hcp_normalized/467351_3T_T1w_MPR1.nii.gz
2632,1742,8421,3692,1615,11200,12531,11393,3331,10626,8442,6914,5703,11257,1758,3593,5657,2103,3732,3563,9824,3599,14188,11995,3146,15165,23976,15100,12805,12652,851,2151,1653,7001,2803,2778,6779,4213,1731,10437,16221,11080,2746,11368,8114,6962,5161,13047,1994,4598,5120,3166,5016,3938,8270,4070,13563,12289,2962,16822,22441,14536,12475,11747,1060,2238,1268,7241,/data/users2/kwang26/aibm_hcp_normalized/168745_3T_T1w_MPR1.nii.gz
3073,2205,5839,3646,1721,11220,12523,9955,2321,13892,8350,8071,5328,13161,2265,3599,4516,2220,3721,3025,11379,3563,16033,10232,2312,16798,22087,12169,13165,12149,782,2168,1296,5946,2867,1860,5765,3462,1509,10527,16715,11042,2473,12357,7879,7584,4639,14159,1787,4369,5658,2546,4866,3064,11423,2972,15617,10462,2515,16636,23716,13584,12683,12124,919,1735,1390,6899,/data/users2/kwang26/aibm_hcp_normalized/579665_3T_T1w_MPR1.nii.gz
2068,1653,6130,2481,1587,8711,11167,10610,2411,11185,6550,6224,5146,9467,2281,3232,4710,1961,3952,2481,8763,3279,11358,9286,2124,15928,20281,12024,9610,10090,809,2442,1073,5933,2386,2375,5736,2940,1243,8648,13957,8986,1986,10151,6092,6614,5705,11553,2089,3200,4390,2659,4094,3471,7993,3168,12306,8801,1614,14773,19693,13547,9456,8982,957,2166,740,6838,/data/users2/kwang26/aibm_hcp_normalized/183337_3T_T1w_MPR1.nii.gz
2420,2200,7507,3616,1754,11029,15493,14459,2755,10537,9672,6196,6041,12916,2285,3697,5275,2046,3834,2190,11040,3441,14875,10521,3177,14796,23598,13558,12963,10697,608,2326,1260,7625,2294,2545,6799,3151,1743,11240,20619,14492,2510,9913,8741,6123,6072,12453,1756,4601,4185,2494,4656,2546,10841,4424,14634,10764,2142,16513,23326,14224,12895,9590,886,1186,1142,7977,/data/users2/kwang26/aibm_hcp_normalized/524135_3T_T1w_MPR1.nii.gz
2636,1928,5799,2402,1287,8404,10840,8903,2177,9797,7555,5868,4525,9887,1876,2992,4396,2280,3436,1958,7297,3001,10595,9004,2781,12925,18204,8812,9929,9754,642,1927,1001,6497,2951,2091,5139,2446,1398,7562,15075,8163,1947,9287,6229,5520,4895,10633,1842,3394,3241,2195,4261,1905,7039,2949,10402,9261,2181,14887,18259,10417,9814,8801,967,1935,828,7149,/data/users2/kwang26/aibm_hcp_normalized/224022_3T_T1w_MPR1.nii.gz
2739,2307,6257,3384,1699,9804,12894,10354,2610,12835,7718,8628,5029,9458,2245,3150,5353,2556,3175,2867,11439,2641,14679,9726,2892,17589,23153,11527,13483,9659,746,2427,1441,6762,2659,2636,6776,3900,1513,9850,13329,10537,2878,14356,7885,8453,5627,12118,2058,3921,4924,3040,4289,2991,10077,2844,12889,9824,1865,18381,22051,12349,11071,10493,1318,2225,1110,6735,/data/users2/kwang26/aibm_hcp_normalized/609143_3T_T1w_MPR1.nii.gz
3135,2277,9401,3426,1854,10432,17353,13424,2669,12957,9356,10337,6735,14901,3429,4066,5283,2077,3463,3016,10831,4324,18138,10807,3330,18569,27662,14864,14701,11832,968,2374,1461,8102,2415,2413,9371,3580,1892,13975,20760,14017,2992,11806,9192,8494,7538,14119,2492,4416,4709,3275,3826,3613,10739,3180,17435,11879,2521,20905,25472,14127,14850,12751,1237,2070,1143,7924,/data/users2/kwang26/aibm_hcp_normalized/387959_3T_T1w_MPR1.nii.gz
3547,1853,7024,3744,1686,14363,16545,12342,2269,13457,9044,7079,6200,12852,2078,4175,5226,2418,3711,2391,10981,3672,14522,11957,3184,19510,27441,13663,12771,12805,838,2582,1265,7176,3390,4278,6276,3599,1383,11454,21167,14803,2902,12372,10443,7379,5525,14784,1730,5345,4155,3426,4809,2639,10954,3668,15180,11370,3186,20497,25272,13753,12854,10964,969,1584,1116,6884,/data/users2/kwang26/aibm_hcp_normalized/131924_3T_T1w_MPR1.nii.gz
3297,2320,7350,3554,2156,11610,13580,9992,2311,13603,8423,8334,6010,12087,2251,4869,6324,2226,3921,3054,12261,3452,14972,9909,2840,20882,26100,12984,13970,12338,1031,2182,1657,7602,2642,2690,6278,3959,1673,11381,19210,11712,2533,13143,8023,7768,6150,13162,2121,4574,6004,2761,5236,3505,10181,3525,15523,10828,1994,21206,25058,13931,13758,12279,1097,2122,1206,8564,/data/users2/kwang26/aibm_hcp_normalized/128935_3T_T1w_MPR1.nii.gz
